Date,Open,High,Low,Close,Adj Close,Volume
2017-02-13,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-14,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-15,6300.000000,6300.000000,6300.000000,6300.000000,6300.000000,0
2017-02-16,6300.000000,6300.000000,6200.000000,6200.000000,6200.000000,1000
2017-02-17,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,0
2017-02-20,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,21100
2017-02-21,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,0
2017-02-22,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,0
2017-02-23,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,0
2017-02-24,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,0
2017-02-27,6200.000000,6200.000000,6200.000000,6200.000000,6200.000000,20000
2017-02-28,6200.000000,6500.000000,6200.000000,6500.000000,6500.000000,200
2017-03-01,6675.000000,6675.000000,6500.000000,6500.000000,6500.000000,300
2017-03-02,6700.000000,6700.000000,6700.000000,6700.000000,6700.000000,200
2017-03-03,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,200
2017-03-06,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,400
2017-03-07,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2017-03-08,6500.000000,6500.000000,6450.000000,6500.000000,6500.000000,19500
2017-03-09,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,1100
2017-03-10,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2017-03-13,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2017-03-14,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2017-03-15,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2017-03-16,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,10000
2017-03-17,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2017-03-20,6500.000000,6625.000000,6500.000000,6625.000000,6625.000000,10200
2017-03-21,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,2000
2017-03-22,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-03-23,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-03-24,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-03-27,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-03-29,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-03-30,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-03-31,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-04-03,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-04-04,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-04-05,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-04-06,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-04-07,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2017-04-10,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,10000
2017-04-11,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-12,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-13,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-17,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-18,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-19,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-20,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-21,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-25,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-26,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-27,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-04-28,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2017-05-02,6800.000000,6800.000000,6775.000000,6800.000000,6800.000000,27000
2017-05-03,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
